order,ship_date,billable_kg,ups_fuel_pct,fedex_inr_gst,ups_saver_inr_gst,diff,oversize
C-53-7872031-22,2026-09-02,5.0,48.25,4915.07,4752.83,-162.24,0
C-43-45329-21,2026-09-02,7.5,48.25,6607.81,6731.27,123.47,0
C-53-7871953-22,2026-09-02,11.0,48.25,10498.02,9300.59,-1197.43,0
C-43-45607-21,2026-09-02,6.5,48.25,6044.52,5939.53,-104.99,0
C-43-45544-21,2026-09-02,8.0,48.25,6888.97,7126.4,237.43,0
C-53-7872135-22,2026-09-02,2.0,48.25,3049.61,2730.21,-319.4,0
C-53-7872023-22,2026-09-02,2.0,48.25,2695.52,2730.21,34.69,0
C-43-43438-21,2026-09-02,7.5,48.25,6325.68,6731.27,405.59,0
C-53-7872018-22,2026-09-02,2.0,48.25,3168.6,2730.21,-438.39,0
C-43-44341-21,2026-09-02,12.5,48.25,11666.82,10371.86,-1294.96,0
C-43-44786-21,2026-09-02,13.5,48.25,12056.41,11036.96,-1019.45,0
C-43-45172-21,2026-09-02,5.5,48.25,5481.24,5148.83,-332.41,0
C-43-45779-21,2026-09-02,8.5,48.25,7170.13,7523.27,353.14,0
C-43-45055-21,2026-09-02,3.5,48.25,3966.99,3758.99,-208.0,0
C-43-45470-21,2026-09-02,7.0,48.25,6325.68,6336.74,11.06,0
C-43-45534-21,2026-09-02,7.0,48.25,6325.68,6336.74,11.06,0
C-43-44050-21,2026-09-02,23.5,48.25,20847.31,18195.99,-2651.32,0
C-43-45639-21,2026-09-02,7.5,48.25,6607.81,6731.27,123.47,0
C-43-44172-21,2026-09-02,4.5,48.25,4599.36,4423.37,-175.99,0
C-43-45655-21,2026-09-02,4.5,48.25,4599.36,4423.37,-175.99,0
C-43-45662-21,2026-09-02,5.5,48.25,5481.24,5148.83,-332.41,0
C-43-45766-21,2026-09-02,9.0,48.25,7452.25,7864.47,412.21,0
C-53-7872155-22,2026-09-02,3.0,48.25,3651.28,3428.97,-222.31,0
C-43-44186-21,2026-09-02,2.0,48.25,3168.6,2730.21,-438.39,0
C-43-44543-21,2026-09-02,5.5,48.25,5481.24,5148.83,-332.41,0
C-43-45370-21,2026-09-02,5.0,48.25,4915.07,4752.83,-162.24,0
C-53-7871826-22,2026-09-02,3.5,48.25,3966.99,3758.99,-208.0,0
C-53-7871977-22,2026-09-02,2.5,48.25,3535.17,3084.45,-450.71,0
C-43-44909-21,2026-09-02,20.0,48.25,17512.7,15365.73,-2146.97,0
C-43-45308-21,2026-09-02,4.5,48.25,4599.36,4423.37,-175.99,0
C-43-43079-21,2026-09-02,6.0,48.25,5763.36,5544.88,-218.48,0
C-43-45546-21,2026-09-02,2.0,48.25,3049.61,2730.21,-319.4,0
C-53-7872137-22,2026-09-02,4.5,48.25,4599.36,4423.37,-175.99,0
C-43-45666-21,2026-09-02,8.5,48.25,7170.13,7523.27,353.14,0
C-43-44576-21,2026-09-02,5.0,48.25,4915.07,4752.83,-162.24,0
C-43-45618-21,2026-09-02,5.5,48.25,5481.24,5148.83,-332.41,0
C-43-41701-21,2026-09-02,20.5,48.25,17512.7,16143.91,-1368.79,0
C-43-45929-21,2026-09-02,1.5,48.25,2802.03,2376.32,-425.71,0
C-43-43882-21,2026-09-02,7.5,48.25,6607.81,6731.27,123.47,0
C-43-45467-21,2026-09-02,7.0,48.25,6325.68,6336.74,11.06,0
C-53-7871936-22,2026-09-02,2.0,48.25,3049.61,2730.21,-319.4,0
C-43-45105-21,2026-09-02,6.5,48.25,6044.52,5939.53,-104.99,0
C-53-7872134-22,2026-09-02,3.5,48.25,3966.99,3758.99,-208.0,0
C-43-45588-21,2026-09-02,8.5,48.25,7170.13,7523.27,353.14,0
C-53-7871976-22,2026-09-02,11.5,48.25,10887.62,9658.04,-1229.58,0
C-53-7871187-22,2026-09-02,4.0,48.25,4282.69,4090.37,-192.33,0
C-43-45357-21,2026-09-02,9.5,48.25,7733.42,8185.75,452.33,0
C-53-7872032-22,2026-09-02,5.5,48.25,5481.24,5148.83,-332.41,0
C-43-40163-21,2026-09-02,8.5,48.25,7170.13,7523.27,353.14,0
C-4152616871,2026-09-02,5.5,48.25,5481.24,5148.83,-332.41,0
C-43-45501-21,2026-09-02,22.0,48.25,19560.49,17034.54,-2525.95,0
C-53-7872028-22,2026-09-02,3.5,48.25,3966.99,3758.99,-208.0,0
C-43-45066-21,2026-09-02,11.0,48.25,10498.02,9300.59,-1197.43,0
C-53-7871979-22,2026-09-02,2.5,48.25,3535.17,3084.45,-450.71,0
C-43-43963-21,2026-09-02,9.5,48.25,7733.42,8185.75,452.33,0
C-43-45765-21,2026-09-02,2.5,48.25,3535.17,3084.45,-450.71,0
C-53-7871974-22,2026-09-02,2.0,48.25,3168.6,2730.21,-438.39,0
C-43-43059-21,2026-09-02,32.0,48.25,32071.75,24777.51,-7294.24,0
C-43-45901-21,2026-09-02,5.5,48.25,5481.24,5148.83,-332.41,0
C-43-42973-21,2026-09-02,20.5,48.25,17512.7,16143.91,-1368.79,0
C-43-44363-21,2026-09-02,14.5,48.25,13226.17,11701.56,-1524.61,0
C-43-45450-21,2026-09-02,7.0,48.25,6325.68,6336.74,11.06,0
C-53-7872053-22,2026-09-02,8.5,48.25,7170.13,7523.27,353.14,0
C-43-43176-21,2026-09-02,13.5,48.25,12446.97,11036.96,-1410.01,0
C-43-44381-21,2026-09-02,4.5,48.25,4599.36,4423.37,-175.99,0
C-43-45038-21,2026-09-02,7.5,48.25,6325.68,6731.27,405.59,0
C-53-7872078-22,2026-09-02,12.5,48.25,11666.82,10371.86,-1294.96,0
C-43-45874-21,2026-09-02,6.5,48.25,6044.52,5939.53,-104.99,0
C-43-45705-21,2026-09-02,6.0,48.25,5763.36,5544.88,-218.48,0
C-43-43252-21,2026-09-02,11.0,48.25,10498.02,9300.59,-1197.43,0
C-4154078979,2026-09-02,7.5,48.25,6607.81,6731.27,123.47,0
C-43-45713-21,2026-09-02,8.0,48.25,6888.97,7126.4,237.43,0
C-53-7872025-22,2026-09-02,8.5,48.25,6888.97,7523.27,634.3,0
C-43-45023-21,2026-09-02,6.0,48.25,5763.36,5544.88,-218.48,0
C-43-43152-21,2026-09-02,2.0,48.25,3168.6,2730.21,-438.39,0
C-4153726354,2026-09-02,4.0,48.25,4282.69,4090.37,-192.33,0
C-43-45545-21,2026-09-01,10.0,48.25,8016.5,8498.48,481.98,0
C-43-45566-21,2026-09-01,3.5,48.25,3967.95,3758.99,-208.96,0
C-43-45507-21,2026-09-01,4.5,48.25,4600.32,4423.37,-176.95,0
C-43-44600-21,2026-09-01,8.5,48.25,7172.05,7523.27,351.22,0
C-43-45395-21,2026-09-01,13.0,48.25,11669.7,10706.16,-963.53,0
C-43-45384-21,2026-09-01,5.0,48.25,4916.03,4752.83,-163.2,0
C-43-45145-21,2026-09-01,3.0,48.25,3652.24,3428.97,-223.27,0
C-43-44188-21,2026-09-01,1.5,48.25,2696.48,2376.32,-320.16,0
C-43-45354-21,2026-09-01,1.5,48.25,2696.48,2376.32,-320.16,0
C-43-45484-21,2026-09-01,6.0,48.25,5764.32,5544.88,-219.44,0
C-43-45526-21,2026-09-01,6.5,48.25,5764.32,5939.53,175.22,0
C-43-45641-21,2026-09-01,5.5,48.25,5483.15,5148.83,-334.33,0
C-43-45504-21,2026-09-01,15.5,48.25,14008.24,12370.0,-1638.24,0
C-43-44343-21,2026-09-01,6.5,48.25,6045.48,5939.53,-105.95,0
C-43-44664-21,2026-09-01,20.5,48.25,17906.14,16143.91,-1762.22,0
C-43-45418-21,2026-09-01,8.5,48.25,6890.89,7523.27,632.38,0
C-43-45586-21,2026-09-01,5.0,48.25,4916.03,4752.83,-163.2,0
C-43-45483-21,2026-09-01,4.0,48.25,4283.65,4090.37,-193.29,0
C-43-43967-21,2026-09-01,5.5,48.25,5483.15,5148.83,-334.33,0
C-43-44427-21,2026-09-01,11.5,48.25,10890.5,9658.04,-1232.46,0
C-43-45036-21,2026-09-01,3.5,48.25,3967.95,3758.99,-208.96,0
C-43-45455-21,2026-09-01,15.5,48.25,14008.24,12370.0,-1638.24,0
C-43-43667-21,2026-09-01,5.5,48.25,4916.03,5148.83,232.8,0
C-43-43573-21,2026-09-01,6.5,48.25,6045.48,5939.53,-105.95,0
C-43-45782-21,2026-09-01,4.5,48.25,4600.32,4423.37,-176.95,0
C-43-45048-21,2026-09-01,6.5,48.25,6045.48,5939.53,-105.95,0
C-43-42336-21,2026-09-01,11.5,48.25,10890.5,9658.04,-1232.46,0
C-53-7872022-22,2026-09-01,6.5,48.25,6045.48,5939.53,-105.95,0
C-43-44184-21,2026-09-01,8.5,48.25,7172.05,7523.27,351.22,0
C-43-45178-21,2026-09-01,10.0,48.25,8016.5,8498.48,481.98,0
C-43-45462-21,2026-09-01,9.0,48.25,7453.21,7864.47,411.25,0
C-53-7871952-22,2026-09-01,6.5,48.25,6045.48,5939.53,-105.95,0
C-43-45363-21,2026-09-01,10.0,48.25,8016.5,8498.48,481.98,0
C-53-7872064-22,2026-09-01,8.0,48.25,6890.89,7126.4,235.51,0
C-53-7871860-22,2026-09-01,15.0,48.25,13618.64,12035.62,-1583.03,0
C-43-41830-21,2026-09-01,8.0,48.25,6890.89,7126.4,235.51,0
C-43-45694-21,2026-09-01,12.0,48.25,11280.1,10014.5,-1265.59,0
C-43-43785-21,2026-09-01,8.0,48.25,6890.89,7126.4,235.51,0
C-43-45298-21,2026-09-01,5.5,48.25,5483.15,5148.83,-334.33,0
C-43-44242-21,2026-09-01,6.0,48.25,5764.32,5544.88,-219.44,0
C-43-44961-21,2026-09-01,6.5,48.25,6045.48,5939.53,-105.95,0
C-43-44764-21,2026-09-01,7.0,48.25,6327.6,6336.74,9.14,0
C-53-7872016-22,2026-09-01,2.0,48.25,3169.56,2730.21,-439.35,0
C-43-43426-21,2026-09-01,10.0,48.25,8016.5,8498.48,481.98,0
C-43-45530-21,2026-09-01,4.0,48.25,3967.95,4090.37,122.42,0
C-43-45265-21,2026-09-01,5.5,48.25,5483.15,5148.83,-334.33,0
C-43-43138-21,2026-09-01,5.0,48.25,4916.03,4752.83,-163.2,0
C-4152828792,2026-09-01,7.5,48.25,6608.77,6731.27,122.51,0
C-43-45665-21,2026-09-01,3.5,48.25,3967.95,3758.99,-208.96,0
C-43-41418-21,2026-09-01,4.0,48.25,4283.65,4090.37,-193.29,0
C-43-45633-21,2026-09-01,13.0,48.25,12059.29,10706.16,-1353.13,0
C-43-44445-21,2026-09-01,6.0,48.25,5764.32,5544.88,-219.44,0
C-43-45706-21,2026-09-01,5.0,48.25,4916.03,4752.83,-163.2,0
C-43-43462-21,2026-09-01,4.0,48.25,4283.65,4090.37,-193.29,0
C-43-44492-21,2026-09-01,4.5,48.25,4600.32,4423.37,-176.95,0
C-43-44852-21,2026-09-01,8.5,48.25,7172.05,7523.27,351.22,0
C-43-43598-21,2026-09-01,12.5,48.25,11669.7,10371.86,-1297.83,0
C-43-45492-21,2026-09-01,12.0,48.25,11280.1,10014.5,-1265.59,0
C-43-44783-21,2026-09-01,6.0,48.25,5764.32,5544.88,-219.44,0
C-43-44648-21,2026-09-01,3.5,48.25,3967.95,3758.99,-208.96,0
C-43-45037-21,2026-09-01,9.0,48.25,7453.21,7864.47,411.25,0
C-43-45474-21,2026-09-01,6.5,48.25,6045.48,5939.53,-105.95,0
C-53-7872015-22,2026-09-01,5.0,48.25,4916.03,4752.83,-163.2,0
C-53-7871884-22,2026-09-01,2.5,48.25,3536.13,3084.45,-451.67,0
C-43-45628-21,2026-09-01,8.5,48.25,7172.05,7523.27,351.22,0
C-53-7872156-22,2026-09-01,7.0,48.25,6327.6,6336.74,9.14,0
C-4153179242,2026-09-01,5.5,48.25,6223.97,5148.83,-1075.14,0
C-43-45317-21,2026-09-01,1.5,48.25,2802.99,2376.32,-426.67,0
C-43-45296-21,2026-09-01,5.0,48.25,4916.03,4752.83,-163.2,0
C-43-45379-21,2026-09-01,7.5,48.25,6608.77,6731.27,122.51,0
C-53-7872021-22,2026-09-01,5.0,48.25,4916.03,4752.83,-163.2,0
C-43-45331-21,2026-09-01,7.0,48.25,6327.6,6336.74,9.14,0
C-43-45592-21,2026-09-01,7.5,48.25,6327.6,6731.27,403.67,0
C-43-45183-21,2026-09-01,5.0,48.25,4916.03,4752.83,-163.2,0
C-43-45100-21,2026-09-01,5.0,48.25,4916.03,4752.83,-163.2,0
C-43-44379-21,2026-09-01,4.0,48.25,4283.65,4090.37,-193.29,0
C-43-44842-21,2026-09-01,12.0,48.25,11280.1,10014.5,-1265.59,0
C-43-45590-21,2026-09-01,9.0,48.25,7453.21,7864.47,411.25,0
C-43-45689-21,2026-09-01,11.0,48.25,10110.35,9300.59,-809.75,0
C-43-45605-21,2026-09-01,5.0,48.25,4916.03,4752.83,-163.2,0
C-43-45223-21,2026-09-01,8.0,48.25,6890.89,7126.4,235.51,0
C-43-45596-21,2026-09-01,6.5,48.25,6045.48,5939.53,-105.95,0
C-4153117457,2026-09-01,4.0,48.25,4283.65,4090.37,-193.29,0
C-43-45267-21,2026-09-01,8.0,48.25,6890.89,7126.4,235.51,0
C-43-44190-21,2026-09-01,8.0,48.25,6890.89,7126.4,235.51,0
C-43-44716-21,2026-09-01,5.5,48.25,5483.15,5148.83,-334.33,0
C-53-7871733-22,2026-09-01,5.5,48.25,5483.15,5148.83,-334.33,0
C-43-45314-21,2026-09-01,11.5,48.25,10890.5,9658.04,-1232.46,0
C-43-43716-21,2026-09-01,1.5,48.25,2696.48,2376.32,-320.16,0
C-43-43600-21,2026-09-01,10.0,48.25,8016.5,8498.48,481.98,0
C-53-7871926-22,2026-09-01,7.0,48.25,6327.6,6336.74,9.14,0
C-43-44940-21,2026-09-01,1.5,48.25,2696.48,2376.32,-320.16,0
C-43-45334-21,2026-09-01,8.5,48.25,6890.89,7523.27,632.38,0
C-43-45414-21,2026-09-01,6.5,48.25,6045.48,5939.53,-105.95,0
C-43-43469-21,2026-09-01,7.5,48.25,6608.77,6731.27,122.51,0
C-43-45447-21,2026-09-01,5.0,48.25,4916.03,4752.83,-163.2,0
C-43-44001-21,2026-09-01,10.5,48.25,10110.35,8944.67,-1165.67,0
C-43-43153-21,2026-09-01,5.0,48.25,4916.03,4752.83,-163.2,0
C-43-45519-21,2026-09-01,8.5,48.25,6890.89,7523.27,632.38,0
C-43-44981-21,2026-09-01,4.5,48.25,4283.65,4423.37,139.72,0
C-43-43563-21,2026-09-01,7.5,48.25,6608.77,6731.27,122.51,0
C-43-45559-21,2026-09-01,6.5,48.25,6045.48,5939.53,-105.95,0
C-43-45465-21,2026-09-01,7.0,48.25,6327.6,6336.74,9.14,0
C-43-45435-21,2026-09-01,13.0,48.25,12059.29,10706.16,-1353.13,0
C-43-44906-21,2026-09-01,2.0,48.25,3049.61,2730.21,-319.4,0
C-43-44825-21,2026-09-01,4.0,48.25,4283.65,4090.37,-193.29,0
C-53-7872019-22,2026-09-01,2.0,48.25,3049.61,2730.21,-319.4,0
C-43-45389-21,2026-08-31,6.5,48.25,5510.98,5939.53,428.55,0
C-43-44911-21,2026-08-31,5.0,48.25,4699.16,4752.83,53.67,0
C-43-43869-21,2026-08-31,6.0,48.25,5510.98,5544.88,33.9,0
C-43-45346-21,2026-08-31,3.5,48.25,3789.46,3758.99,-30.47,0
C-4126884417,2026-08-31,10.0,48.25,7673.92,8498.48,824.56,0
C-43-45668-21,2026-08-31,7.5,48.25,6321.84,6731.27,409.43,0
C-43-45371-21,2026-08-31,5.5,48.25,5240.38,5148.83,-91.55,0
C-43-45518-21,2026-08-31,5.0,48.25,4699.16,4752.83,53.67,0
C-43-45503-21,2026-08-31,3.5,48.25,3789.46,3758.99,-30.47,0
C-43-45679-21,2026-08-31,7.0,48.25,5781.59,6336.74,555.15,0
C-43-45472-21,2026-08-31,22.5,48.25,19124.83,17421.69,-1703.14,0
C-43-42933-21,2026-08-31,5.5,48.25,5240.38,5148.83,-91.55,0
C-43-44703-21,2026-08-31,2.5,48.25,3374.91,3084.45,-290.46,0
C-43-44501-21,2026-08-31,7.0,48.25,6052.2,6336.74,284.54,0
C-43-45001-21,2026-08-31,9.5,48.25,7403.31,8185.75,782.44,0
C-53-7872077-22,2026-08-31,3.5,48.25,3789.46,3758.99,-30.47,0
C-43-45517-21,2026-08-31,4.5,48.25,4395.93,4423.37,27.44,0
C-43-44864-21,2026-08-31,5.0,48.25,4699.16,4752.83,53.67,0
C-43-45206-21,2026-08-31,4.0,48.25,4092.69,4090.37,-2.33,0
C-43-45220-21,2026-08-31,6.0,48.25,5510.98,5544.88,33.9,0
C-43-44855-21,2026-08-31,9.0,48.25,7133.67,7864.47,730.8,0
C-43-45284-21,2026-08-31,3.5,48.25,3789.46,3758.99,-30.47,0
C-43-44862-21,2026-08-31,22.5,48.25,18715.08,17421.69,-1293.39,0
C-43-45359-21,2026-08-31,5.5,48.25,5240.38,5148.83,-91.55,0
C-43-45168-21,2026-08-31,4.5,48.25,4395.93,4423.37,27.44,0
C-43-45323-21,2026-08-31,7.5,48.25,6321.84,6731.27,409.43,0
C-43-45638-21,2026-08-31,7.5,48.25,6321.84,6731.27,409.43,0
C-53-7872054-22,2026-08-31,4.5,48.25,4395.93,4423.37,27.44,0
C-43-45166-21,2026-08-31,5.0,48.25,5797.9,4752.83,-1045.08,0
C-53-7872087-22,2026-08-31,11.0,48.25,9664.13,9300.59,-363.54,0
C-4148656406,2026-08-31,5.5,48.25,5240.38,5148.83,-91.55,0
C-43-45067-21,2026-08-31,3.0,48.25,3486.23,3428.97,-57.26,0
C-43-44873-21,2026-08-31,4.0,48.25,4092.69,4090.37,-2.33,0
C-43-44707-21,2026-08-31,6.5,48.25,5781.59,5939.53,157.94,0
C-43-45616-21,2026-08-31,5.0,48.25,4699.16,4752.83,53.67,0
C-43-45387-21,2026-08-31,5.5,48.25,5240.38,5148.83,-91.55,0
C-43-45623-21,2026-08-31,8.5,48.25,6863.06,7523.27,660.21,0
C-43-45685-21,2026-08-31,5.0,48.25,4699.16,4752.83,53.67,0
C-43-45604-21,2026-08-31,4.0,48.25,4092.69,4090.37,-2.33,0
C-43-44743-21,2026-08-31,10.0,48.25,7673.92,8498.48,824.56,0
C-43-44974-21,2026-08-31,1.5,48.25,2672.49,2376.32,-296.17,0
C-43-41818-21,2026-08-31,3.5,48.25,3789.46,3758.99,-30.47,0
C-43-45427-21,2026-08-31,6.5,48.25,5781.59,5939.53,157.94,0
C-4145992775,2026-08-31,3.0,48.25,3486.23,3428.97,-57.26,0
C-43-45366-21,2026-08-31,5.0,48.25,4699.16,4752.83,53.67,0
C-43-43791-21,2026-08-31,5.0,48.25,4699.16,4752.83,53.67,0
C-43-45362-21,2026-08-31,4.5,48.25,4395.93,4423.37,27.44,0
C-43-45574-21,2026-08-31,3.5,48.25,3789.46,3758.99,-30.47,0
C-43-45386-21,2026-08-31,6.5,48.25,5781.59,5939.53,157.94,0
C-4142759287,2026-08-31,2.5,48.25,3374.91,3084.45,-290.46,0
C-43-45275-21,2026-08-31,4.5,48.25,4395.93,4423.37,27.44,0
C-43-43657-21,2026-08-31,15.5,48.25,13395.06,12370.0,-1025.05,0
C-4153364761,2026-08-31,3.5,48.25,3789.46,3758.99,-30.47,0
C-43-44930-21,2026-08-31,16.0,48.25,13768.34,12704.51,-1063.83,0
C-53-7872004-22,2026-08-31,4.0,48.25,3789.46,4090.37,300.9,0
C-43-45691-21,2026-08-31,5.0,48.25,4699.16,4752.83,53.67,0
C-43-45442-21,2026-08-31,12.5,48.25,11156.31,10371.86,-784.45,0
C-43-44074-21,2026-08-31,5.0,48.25,4699.16,4752.83,53.67,0
C-43-45338-21,2026-08-31,5.0,48.25,4699.16,4752.83,53.67,0
C-43-44752-21,2026-08-31,7.0,48.25,6052.2,6336.74,284.54,0
C-43-45224-21,2026-08-31,5.0,48.25,4699.16,4752.83,53.67,0
C-4143448121,2026-08-31,7.0,48.25,6052.2,6336.74,284.54,0
C-43-41368-21,2026-08-31,3.0,48.25,3374.91,3428.97,54.06,0
C-43-45259-21,2026-08-31,3.0,48.25,3486.23,3428.97,-57.26,0
C-43-45669-21,2026-08-31,8.0,48.25,6592.45,7126.4,533.95,0
C-43-45198-21,2026-08-31,8.0,48.25,6592.45,7126.4,533.95,0
C-43-45289-21,2026-08-31,3.5,48.25,3486.23,3758.99,272.76,0
C-43-41512-21,2026-08-31,24.5,48.25,20765.74,18970.28,-1795.46,0
C-43-45352-21,2026-08-31,6.0,48.25,5510.98,5544.88,33.9,0
C-43-43228-21,2026-08-31,4.0,48.25,3789.46,4090.37,300.9,0
C-43-44081-21,2026-08-31,10.5,48.25,9664.13,8944.67,-719.46,0
C-43-45035-21,2026-08-31,3.0,48.25,3486.23,3428.97,-57.26,0
C-43-44914-21,2026-08-31,3.5,48.25,3789.46,3758.99,-30.47,0
C-43-45568-21,2026-08-31,6.0,48.25,5510.98,5544.88,33.9,0
C-43-45581-21,2026-08-31,5.0,48.25,4699.16,4752.83,53.67,0
C-43-44289-21,2026-08-31,33.5,48.25,32079.43,25938.96,-6140.47,0
C-43-45152-21,2026-08-31,8.0,48.25,6592.45,7126.4,533.95,0
C-43-44731-21,2026-08-31,4.0,48.25,4092.69,4090.37,-2.33,0
C-43-43920-21,2026-08-31,2.0,48.25,3023.7,2730.21,-293.49,0
C-4135022767,2026-08-31,14.0,48.25,12276.16,11370.51,-905.65,0
C-43-44414-21,2026-08-31,5.0,48.25,4699.16,4752.83,53.67,0
C-43-40244-21,2026-08-31,4.5,48.25,4395.93,4423.37,27.44,0
C-43-44412-21,2026-08-31,14.5,48.25,12649.45,11701.56,-947.89,0
C-43-44618-21,2026-08-31,13.5,48.25,11902.88,11036.96,-865.91,0
C-43-42477-21,2026-08-31,19.5,48.25,16380.37,15037.33,-1343.05,0
C-43-42835-21,2026-08-31,9.5,48.25,7403.31,8185.75,782.44,0
C-43-45505-21,2026-08-31,5.5,48.25,5240.38,5148.83,-91.55,0
C-4145503409,2026-08-31,4.0,48.25,4092.69,4090.37,-2.33,0
C-43-44483-21,2026-08-31,3.5,48.25,3789.46,3758.99,-30.47,0
C-43-40934-21,2026-08-31,7.5,48.25,6321.84,6731.27,409.43,0
C-43-44408-21,2026-08-31,2.0,48.25,3023.7,2730.21,-293.49,0
C-43-45657-21,2026-08-31,5.0,48.25,4699.16,4752.83,53.67,0
C-43-43587-21,2026-08-31,16.0,48.25,13768.34,12704.51,-1063.83,0
C-4153546574,2026-08-31,3.5,48.25,4693.4,3758.99,-934.42,0
C-43-45015-21,2026-08-31,5.0,48.25,4699.16,4752.83,53.67,0
C-43-45543-21,2026-08-31,2.5,48.25,3374.91,3084.45,-290.46,0
C-43-45636-21,2026-08-31,5.0,48.25,4699.16,4752.83,53.67,0
C-43-45453-21,2026-08-31,6.5,48.25,5781.59,5939.53,157.94,0
C-43-44713-21,2026-08-31,7.0,48.25,6052.2,6336.74,284.54,0
C-53-7872006-22,2026-08-31,8.5,48.25,6592.45,7523.27,930.82,0
C-43-44832-21,2026-08-31,6.0,48.25,5510.98,5544.88,33.9,0
C-43-45627-21,2026-08-31,7.0,48.25,6052.2,6336.74,284.54,0
C-53-7871808-22,2026-08-31,5.5,48.25,5240.38,5148.83,-91.55,0
C-53-7872128-22,2026-08-31,6.5,48.25,5510.98,5939.53,428.55,0
C-43-42164-21,2026-08-31,34.5,48.25,32899.89,26713.26,-6186.63,0
C-43-44416-21,2026-08-31,21.5,48.25,18304.37,16647.39,-1656.98,0
C-43-45404-21,2026-08-31,5.0,48.25,4699.16,4752.83,53.67,0
C-43-45378-21,2026-08-29,6.0,47.0,5452.45,5498.13,45.68,0
C-43-45165-21,2026-08-29,6.5,47.0,5719.22,5889.45,170.24,0
C-43-43274-21,2026-08-29,2.0,47.0,2643.7,2707.19,63.49,0
C-43-44808-21,2026-08-29,8.5,47.0,6521.44,7459.84,938.4,0
C-43-44556-21,2026-08-29,11.5,47.0,10298.43,9576.61,-721.82,0
C-43-44892-21,2026-08-29,14.5,47.0,12513.18,11602.9,-910.29,0
C-43-44684-21,2026-08-29,1.5,47.0,2643.7,2356.28,-287.42,0
C-43-45434-21,2026-08-29,7.5,47.0,6254.67,6674.52,419.84,0
C-43-43684-21,2026-08-29,11.5,47.0,10298.43,9576.61,-721.82,0
C-43-45026-21,2026-08-29,6.0,47.0,5452.45,5498.13,45.68,0
C-43-44992-21,2026-08-29,4.5,47.0,4348.91,4386.07,37.17,0
C-4126113464,2026-08-29,7.0,47.0,5986.94,6283.31,296.37,0
C-43-44424-21,2026-08-29,9.0,47.0,7056.9,7798.15,741.26,0
C-43-44718-21,2026-08-29,2.0,47.0,2877.84,2707.19,-170.65,0
C-43-45343-21,2026-08-29,5.5,47.0,5184.72,5105.41,-79.31,0
C-43-45445-21,2026-08-29,5.0,47.0,4648.3,4712.75,64.45,0
C-43-44303-21,2026-08-29,4.0,47.0,4048.55,4055.88,7.32,0
C-43-43484-21,2026-08-29,26.5,47.0,26053.14,20345.87,-5707.27,0
C-43-45179-21,2026-08-29,10.5,47.0,9560.49,8869.25,-691.24,0
C-43-45448-21,2026-08-29,6.5,47.0,5719.22,5889.45,170.24,0
C-43-45305-21,2026-08-29,4.5,47.0,4348.91,4386.07,37.17,0
C-43-44856-21,2026-08-29,6.5,47.0,5719.22,5889.45,170.24,0
C-43-45124-21,2026-08-29,6.5,47.0,5719.22,5889.45,170.24,0
C-43-45367-21,2026-08-29,5.0,47.0,4648.3,4712.75,64.45,0
C-43-45149-21,2026-08-29,11.0,47.0,9928.98,9222.17,-706.81,0
C-43-44357-21,2026-08-29,10.5,47.0,9560.49,8869.25,-691.24,0
C-43-45076-21,2026-08-29,5.5,47.0,5184.72,5105.41,-79.31,0
C-43-44686-21,2026-08-29,7.0,47.0,5986.94,6283.31,296.37,0
C-43-44368-21,2026-08-29,18.5,47.0,15465.87,14245.99,-1219.88,0
C-4140323638,2026-08-29,36.5,47.0,34169.44,28023.56,-6145.88,0
C-43-44861-21,2026-08-29,5.0,47.0,4348.91,4712.75,363.84,0
C-43-45468-21,2026-08-29,4.5,47.0,4048.55,4386.07,337.52,0
C-43-45196-21,2026-08-29,4.5,47.0,4348.91,4386.07,37.17,0
C-43-45433-21,2026-08-29,4.0,47.0,4048.55,4055.88,7.32,0
C-43-44791-21,2026-08-29,5.0,47.0,4648.3,4712.75,64.45,0
C-43-44570-21,2026-08-29,6.5,47.0,5719.22,5889.45,170.24,0
C-43-44207-21,2026-08-29,12.0,47.0,10667.87,9930.06,-737.81,0
C-43-41243-21,2026-08-29,8.5,47.0,6789.17,7459.84,670.67,0
C-43-45437-21,2026-08-29,3.5,47.0,3749.16,3727.29,-21.87,0
C-43-43836-21,2026-08-29,6.0,47.0,5452.45,5498.13,45.68,0
C-53-7872068-22,2026-08-29,3.0,47.0,3448.8,3400.06,-48.74,0
C-43-45436-21,2026-08-29,3.5,47.0,3749.16,3727.29,-21.87,0
C-43-45232-21,2026-08-29,12.5,47.0,11036.36,10284.41,-751.95,0
C-43-44165-21,2026-08-29,6.0,47.0,5452.45,5498.13,45.68,0
C-4135514492,2026-08-29,4.0,47.0,4048.55,4055.88,7.32,0
C-43-45207-21,2026-08-29,4.5,47.0,4348.91,4386.07,37.17,0
C-4148605423,2026-08-29,9.5,47.0,7323.67,8116.73,793.06,0
C-43-45421-21,2026-08-29,7.5,47.0,6254.67,6674.52,419.84,0
C-43-42740-21,2026-08-29,8.5,47.0,6789.17,7459.84,670.67,0
C-53-7871821-22,2026-08-29,3.0,47.0,3448.8,3400.06,-48.74,0
C-43-45071-21,2026-08-29,5.0,47.0,4648.3,4712.75,64.45,0
C-43-44891-21,2026-08-29,1.5,47.0,2643.7,2356.28,-287.42,0
